Entity,Code,Year,Penn World Table 9.0 (Real GDP at chained PPPs in 2011US$) (US$ (PPP-adjusted; real 2011)),CO₂ emissions per capita (tonnes) (tonnes per year),Total population (Gapminder)
Finland,FIN,1835,,,1391000
Finland,FIN,1836,,,1399000
Finland,FIN,1837,,,1409000
Finland,FIN,1838,,,1420000
Finland,FIN,1839,,,1430000
Finland,FIN,1840,,,1441000
Finland,FIN,1841,,,1456000
Finland,FIN,1842,,,1476000
Finland,FIN,1843,,,1495000
Finland,FIN,1844,,,1516000
Finland,FIN,1845,,,1536000
Finland,FIN,1846,,,1555000
Finland,FIN,1847,,,1573000
Finland,FIN,1848,,,1591000
Finland,FIN,1849,,,1610000
Finland,FIN,1850,,,1628000
Finland,FIN,1851,,,1642000
Finland,FIN,1852,,,1652000
Finland,FIN,1853,,,1663000
Finland,FIN,1854,,,1673000
Finland,FIN,1855,,,1683000
Finland,FIN,1856,,,1692000
Finland,FIN,1857,,,1703000
Finland,FIN,1858,,,1715000
Finland,FIN,1859,,,1726000
Finland,FIN,1860,,,1738000
Finland,FIN,1861,,,1754000
Finland,FIN,1862,,,1774000
Finland,FIN,1863,,,1794000
Finland,FIN,1864,,,1813000
Finland,FIN,1865,,,1833000
Finland,FIN,1866,,,1840000
Finland,FIN,1867,,,1831000
Finland,FIN,1868,,,1776000
Finland,FIN,1869,,,1734000
Finland,FIN,1870,,,1754000
Finland,FIN,1871,,,1786000
Finland,FIN,1872,,,1819000
Finland,FIN,1873,,,1847000
Finland,FIN,1874,,,1873000
Finland,FIN,1875,,,1899000
Finland,FIN,1876,,,1928000
Finland,FIN,1877,,,1957000
Finland,FIN,1878,,,1983000
Finland,FIN,1879,,,2014000
Finland,FIN,1880,,,2047000
Finland,FIN,1881,,,2072000
Finland,FIN,1882,,,2098000
Finland,FIN,1883,,,2130000
Finland,FIN,1884,,,2164000
Finland,FIN,1885,,,2195000
Finland,FIN,1886,,,2224000
Finland,FIN,1887,,,2259000
Finland,FIN,1888,,,2296000
Finland,FIN,1889,,,2331000
Finland,FIN,1890,,,2364000
Finland,FIN,1891,,,2394000
Finland,FIN,1892,,,2451000
Finland,FIN,1893,,,2430000
Finland,FIN,1894,,,2511000
Finland,FIN,1895,,,2483000
Finland,FIN,1896,,,2515000
Finland,FIN,1897,,,2549000
Finland,FIN,1898,,,2589000
Finland,FIN,1899,,,2624000
Finland,FIN,1900,,,2646000
Finland,FIN,1901,,,2667000
Finland,FIN,1902,,,2686000
Finland,FIN,1903,,,2706000
Finland,FIN,1904,,,2735000
Finland,FIN,1905,,,2762000
Finland,FIN,1906,,,2788000
Finland,FIN,1907,,,2821000
Finland,FIN,1908,,,2861000
Finland,FIN,1909,,,2899000
Finland,FIN,1910,,,2929000
Finland,FIN,1911,,,2962000
Finland,FIN,1912,,,2998000
Finland,FIN,1913,,,3027000
Finland,FIN,1914,,,3053000
Finland,FIN,1915,,,3083000
Finland,FIN,1916,,,3105000
Finland,FIN,1917,,,3124000
Finland,FIN,1918,,,3125000
Finland,FIN,1919,,,3117000
Finland,FIN,1920,,,3133000
Finland,FIN,1921,,,3170000
Finland,FIN,1922,,,3210000
Finland,FIN,1923,,,3243000
Finland,FIN,1924,,,3272000
Finland,FIN,1925,,,3304000
Finland,FIN,1926,,,3339000
Finland,FIN,1927,,,3368000
Finland,FIN,1928,,,3396000
Finland,FIN,1929,,,3424000
Finland,FIN,1930,,,3449000
Finland,FIN,1931,,,3476000
Finland,FIN,1932,,,3503000
Finland,FIN,1933,,,3526000
Finland,FIN,1934,,,3549000
Finland,FIN,1935,,,3576000
Finland,FIN,1936,,,3601000
Finland,FIN,1937,,,3626000
Finland,FIN,1938,,,3656000
Finland,FIN,1939,,,3686000
Finland,FIN,1940,,,3698000
Finland,FIN,1941,,,3702000
Finland,FIN,1942,,,3708000
Finland,FIN,1943,,,3721000
Finland,FIN,1944,,,3735000
Finland,FIN,1945,,,3758000
Finland,FIN,1946,,,3806000
Finland,FIN,1947,,,3859000
Finland,FIN,1948,,,3912000
Finland,FIN,1949,,,3963000
Finland,FIN,1950,5960.852051,1.6515,4009003
Finland,FIN,1951,7028.699707,1.9818,4049971
Finland,FIN,1952,7037.960449,2.1286,4095096
Finland,FIN,1953,6686.928711,1.835,4142102
Finland,FIN,1954,7414.158691,2.202,4189185
Finland,FIN,1955,8041.20166,2.569,4235002
Finland,FIN,1956,8102.922852,2.8626,4278702
Finland,FIN,1957,7983.42627,2.8259,4319898
Finland,FIN,1958,7910.742676,2.4222,4358612
Finland,FIN,1959,8456.248047,3.0828,4395188
Finland,FIN,1960,9279.383789,3.4131,4430001
Finland,FIN,1961,10159.1084,3.3397,4463165
Finland,FIN,1962,10261.38672,3.7434,4494265
Finland,FIN,1963,10410.60449,4.2939,4522251
Finland,FIN,1964,10887.77539,5.0279,4545748
Finland,FIN,1965,11606.76465,5.5417,4564002
Finland,FIN,1966,11875.57813,6.4592,4576277
Finland,FIN,1967,12064.53125,6.239,4583461
Finland,FIN,1968,12512.61816,7.2666,4588404
Finland,FIN,1969,13861.89453,8.2575,4595003
Finland,FIN,1970,15088.32031,8.7713,4605998
Finland,FIN,1971,15269.0293,8.7713,4622759
Finland,FIN,1972,16160.7666,9.5053,4644371
Finland,FIN,1973,17291.31055,10.5696,4668510
Finland,FIN,1974,17728.85742,9.9457,4691674
Finland,FIN,1975,17544.37695,9.7989,4711432
Finland,FIN,1976,17471.60742,10.8632,4726845
Finland,FIN,1977,17245.33398,10.6063,4739016
Finland,FIN,1978,17576.90039,10.9366,4750001
Finland,FIN,1979,19039.31055,11.4137,4762803
Finland,FIN,1980,19742,12.1844,4779488
Finland,FIN,1981,19585.51563,10.7531,4800928
Finland,FIN,1982,19780.30273,8.9181,4826163
Finland,FIN,1983,19912.42383,8.5878,4853221
Finland,FIN,1984,20325.43164,8.6612,4879235
Finland,FIN,1985,20484.57617,10.1292,4902206
Finland,FIN,1986,21318.09766,10.8632,4921232
Finland,FIN,1987,22255.17188,11.6706,4937130
Finland,FIN,1988,24035.03906,10.5329,4951685
Finland,FIN,1989,25509.18359,10.6063,4967527
Finland,FIN,1990,25371.82227,10.3861,4986441
Finland,FIN,1991,23029.50781,10.7164,5009160
Finland,FIN,1992,22039.67578,9.4319,5034766
Finland,FIN,1993,21704.41016,9.9824,5061394
Finland,FIN,1994,23053.71289,11.2669,5086368
Finland,FIN,1995,25138.41211,10.3127,5107802
Finland,FIN,1996,25431.33398,11.9642,5125177
Finland,FIN,1997,27954.62695,11.6706,5139257
Finland,FIN,1998,30488.58398,11.0834,5151024
Finland,FIN,1999,31854.85156,10.7531,5161995
Finland,FIN,2000,33441.5,10.1292,5173370
Finland,FIN,2001,33765.52734,11.01,5185180
Finland,FIN,2002,33692.96484,11.8908,5197305
Finland,FIN,2003,33207.21094,13.2854,5210595
Finland,FIN,2004,34936.14844,12.845,5226067
Finland,FIN,2005,35197.95313,10.4228,5244342
Finland,FIN,2006,36444.95313,12.5881,5265936
Finland,FIN,2007,39425.9375,12.111,5290431
Finland,FIN,2008,41016.30469,10.643,5316334
Finland,FIN,2009,38790.64063,9.9457,5341546
Finland,FIN,2010,39089.1875,11.5605,5364546
Finland,FIN,2011,40636.26563,10.5329,5384770
Finland,FIN,2012,40958.6875,9.0649,5402627
Finland,FIN,2013,40677.81641,8.6612,5418763
Finland,FIN,2014,40400.76953,8.6245,
France,FRA,1700,,,21471000
France,FRA,1800,,,29355111
France,FRA,1820,,,31250000
France,FRA,1821,,,31460000
France,FRA,1822,,,31685000
France,FRA,1823,,,31905000
France,FRA,1824,,,32127000
France,FRA,1825,,,32350000
France,FRA,1826,,,32538000
France,FRA,1827,,,32727000
France,FRA,1828,,,32917000
France,FRA,1829,,,33108000
France,FRA,1830,,,33300000
France,FRA,1831,,,33439000
France,FRA,1832,,,33598000
France,FRA,1833,,,33718000
France,FRA,1834,,,33859000
France,FRA,1835,,,34000000
France,FRA,1836,,,34178000
France,FRA,1837,,,34357000
France,FRA,1838,,,34537000
France,FRA,1839,,,34718000
France,FRA,1840,,,34900000
France,FRA,1841,,,35059000
France,FRA,1842,,,35218000
France,FRA,1843,,,35378000
France,FRA,1844,,,35539000
France,FRA,1845,,,35700000
France,FRA,1846,,,35829000
France,FRA,1847,,,35959000
France,FRA,1848,,,36089000
France,FRA,1849,,,36219000
France,FRA,1850,,,36350000
France,FRA,1851,,,36479000
France,FRA,1852,,,36609000
France,FRA,1853,,,36739000
France,FRA,1854,,,36869000
France,FRA,1855,,,37000000
France,FRA,1856,,,37060000
France,FRA,1857,,,37120000
France,FRA,1858,,,37180000
France,FRA,1859,,,37240000
France,FRA,1860,,,37300000
France,FRA,1861,,,37390000
France,FRA,1862,,,37520000
France,FRA,1863,,,37710000
France,FRA,1864,,,37860000
France,FRA,1865,,,38020000
France,FRA,1866,,,38080000
France,FRA,1867,,,38230000
France,FRA,1868,,,38330000
France,FRA,1869,,,38890000
France,FRA,1870,,,38440000
France,FRA,1871,,,37731000
France,FRA,1872,,,37679000
France,FRA,1873,,,37887000
France,FRA,1874,,,38044000
France,FRA,1875,,,38221000
France,FRA,1876,,,38398000
France,FRA,1877,,,38576000
France,FRA,1878,,,38763000
France,FRA,1879,,,38909000
France,FRA,1880,,,39045000
France,FRA,1881,,,39191000
France,FRA,1882,,,39337000
France,FRA,1883,,,39472000
France,FRA,1884,,,39629000
France,FRA,1885,,,39733000
France,FRA,1886,,,39858000
France,FRA,1887,,,39889000
France,FRA,1888,,,39920000
France,FRA,1889,,,40004000
France,FRA,1890,,,40014000
France,FRA,1891,,,39983000
France,FRA,1892,,,39993000
France,FRA,1893,,,40014000
France,FRA,1894,,,40056000
France,FRA,1895,,,40098000
France,FRA,1896,,,40192000
France,FRA,1897,,,40348000
France,FRA,1898,,,40473000
France,FRA,1899,,,40546000
France,FRA,1900,,,40598000
France,FRA,1901,,,40640000
France,FRA,1902,,,40713000
France,FRA,1903,,,40786000
France,FRA,1904,,,40859000
France,FRA,1905,,,40890000
France,FRA,1906,,,40942000
France,FRA,1907,,,40942000
France,FRA,1908,,,41046000
France,FRA,1909,,,41109000
France,FRA,1910,,,41224000
France,FRA,1911,,,41307000
France,FRA,1912,,,41359000
France,FRA,1913,,,41463000
France,FRA,1914,,,41476000
France,FRA,1915,,,40481000
France,FRA,1916,,,39884000
France,FRA,1917,,,39288000
France,FRA,1918,,,38542000
France,FRA,1919,,,38700000
France,FRA,1920,,,39000000
France,FRA,1921,,,39240000
France,FRA,1922,,,39420000
France,FRA,1923,,,39880000
France,FRA,1924,,,40310000
France,FRA,1925,,,40610000
France,FRA,1926,,,40870000
France,FRA,1927,,,40940000
France,FRA,1928,,,41050000
France,FRA,1929,,,41230000
France,FRA,1930,,,41610000
France,FRA,1931,,,41860000
France,FRA,1932,,,41860000
France,FRA,1933,,,41890000
France,FRA,1934,,,41950000
France,FRA,1935,,,41940000
France,FRA,1936,,,41910000
France,FRA,1937,,,41930000
France,FRA,1938,,,41960000
France,FRA,1939,,,41900000
France,FRA,1940,,,41000000
France,FRA,1941,,,39600000
France,FRA,1942,,,39400000
France,FRA,1943,,,39000000
France,FRA,1944,,,38900000
France,FRA,1945,,,39700000
France,FRA,1946,,,40290000
France,FRA,1947,,,40680000
France,FRA,1948,,,41110000
France,FRA,1949,,,41480000
France,FRA,1950,7057.148438,4.8444,41831805
France,FRA,1951,7322.332031,5.4316,42037803
France,FRA,1952,7509.629395,5.3582,42328940
France,FRA,1953,7809.891113,5.0279,42672812
France,FRA,1954,8188.568848,5.2481,43045963
France,FRA,1955,8567.380859,5.505,43433879
France,FRA,1956,8921.016602,6.1289,43831475
France,FRA,1957,9326.446289,6.2757,44242612
France,FRA,1958,9521.541992,5.9821,44678632
France,FRA,1959,9740.057617,5.7986,45155921
France,FRA,1960,10465.52246,5.9454,45688594
France,FRA,1961,10853.67969,6.0922,46280695
France,FRA,1962,11339.96094,6.3858,46919371
France,FRA,1963,11890.28711,7.0097,47571948
France,FRA,1964,12573.67383,7.1565,48194218
France,FRA,1965,13050.41406,7.2299,48754817
France,FRA,1966,13630.32031,7.0464,49238715
France,FRA,1967,14209.05566,7.4868,49655097
France,FRA,1968,14718.77148,7.707,50026522
France,FRA,1969,15658.87695,8.2208,50387730
France,FRA,1970,16436.01367,8.6612,50763212
France,FRA,1971,17283.83203,9.0282,51161640
France,FRA,1972,18111.41211,9.3218,51572812
France,FRA,1973,19293.00195,9.9457,51980081
France,FRA,1974,19571.97656,9.542,52358648
France,FRA,1975,19490.91992,8.4777,52691826
France,FRA,1976,20353.79102,9.542,52974009
France,FRA,1977,21036.71875,9.0282,53214788
France,FRA,1978,22105.5293,9.4686,53431051
France,FRA,1979,22944.01172,9.8723,53646954
France,FRA,1980,23068.33008,9.3952,53880143
France,FRA,1981,22270.04883,8.4043,54135673
France,FRA,1982,22163.35352,8.0373,54408866
France,FRA,1983,21828.52148,7.7437,54695692
France,FRA,1984,21429.85938,7.3767,54988578
France,FRA,1985,21182.69336,7.2666,55281465
France,FRA,1986,22070.96875,6.9363,55575215
France,FRA,1987,22575.61328,6.7528,55870924
France,FRA,1988,23725.2207,6.6427,56162822
France,FRA,1989,24651.00391,6.9363,56443567
France,FRA,1990,25324.29492,6.6427,56708260
France,FRA,1991,25409.17969,6.8629,56956057
France,FRA,1992,25728.73242,6.3858,57189616
France,FRA,1993,25431.65234,6.2757,57412239
France,FRA,1994,26002.5293,5.872,57628904
France,FRA,1995,26470.90234,6.0555,57844501
France,FRA,1996,26809.50391,6.4592,58057570
France,FRA,1997,28289.25,6.0188,58270419
France,FRA,1998,30097.00781,6.4592,58496138
France,FRA,1999,31125.4043,6.2757,58751572
France,FRA,2000,32660.70898,6.1289,59047795
France,FRA,2001,33663.19531,6.3491,59390720
France,FRA,2002,33983.98438,6.2757,59774531
France,FRA,2003,32187.79883,6.3124,60183884
France,FRA,2004,32940.39844,6.3491,60596691
France,FRA,2005,33378.53906,6.3124,60996506
France,FRA,2006,34374.99219,6.1289,61378065
France,FRA,2007,36306.76563,5.9454,61744596
France,FRA,2008,36651.42578,5.872,62098413
France,FRA,2009,36064.80859,5.6151,62444770
France,FRA,2010,36770.91016,5.6151,62787427
France,FRA,2011,37709.10547,5.2481,63125894
France,FRA,2012,37954.53906,5.2481,63457777
France,FRA,2013,39273.59375,5.2481,63782963
France,FRA,2014,39374.27734,4.7343,
French Guiana,GUF,1800,,,9899
French Guiana,GUF,1820,,,9899
French Guiana,GUF,1950,,0.2569,25479
French Guiana,GUF,1951,,0.367,26225
French Guiana,GUF,1952,,0.4404,26867
French Guiana,GUF,1953,,0.4404,27444
French Guiana,GUF,1954,,0.5505,27994
French Guiana,GUF,1955,,0.5505,28547
French Guiana,GUF,1956,,0.5138,29136
French Guiana,GUF,1957,,0.5138,29790
French Guiana,GUF,1958,,0.5872,30534
French Guiana,GUF,1959,,0.6973,31391
French Guiana,GUF,1960,,0.6606,32377
French Guiana,GUF,1961,,0.6239,33505
French Guiana,GUF,1962,,0.6239,34775
French Guiana,GUF,1963,,0.6973,36182
French Guiana,GUF,1964,,0.8074,37711
French Guiana,GUF,1965,,0.9542,39347
French Guiana,GUF,1966,,1.0643,41100
French Guiana,GUF,1967,,1.6515,42960
French Guiana,GUF,1968,,1.9084,44870
French Guiana,GUF,1969,,1.835,46754
French Guiana,GUF,1970,,2.0919,48561
French Guiana,GUF,1971,,2.0919,50282
French Guiana,GUF,1972,,2.0185,51945
French Guiana,GUF,1973,,2.1653,53580
French Guiana,GUF,1974,,1.9084,55233
French Guiana,GUF,1975,,2.0552,56949
French Guiana,GUF,1976,,4.6609,58740
French Guiana,GUF,1977,,5.6151,60634
French Guiana,GUF,1978,,5.2848,62711
French Guiana,GUF,1979,,8.4043,65073
French Guiana,GUF,1980,,5.5417,67799
French Guiana,GUF,1981,,4.5875,70882
French Guiana,GUF,1982,,4.8811,74316
French Guiana,GUF,1983,,4.9178,78174
French Guiana,GUF,1984,,4.3306,82548
French Guiana,GUF,1985,,4.2205,87473
French Guiana,GUF,1986,,3.9636,93019
French Guiana,GUF,1987,,4.2205,99097
French Guiana,GUF,1988,,4.8811,105392
French Guiana,GUF,1989,,6.0188,111472
French Guiana,GUF,1990,,5.3949,117038
French Guiana,GUF,1991,,5.4683,121979
French Guiana,GUF,1992,,5.5784,126405
French Guiana,GUF,1993,,5.3582,130513
French Guiana,GUF,1994,,4.5875,134605
French Guiana,GUF,1995,,4.1838,138916
French Guiana,GUF,1996,,3.3764,143449
French Guiana,GUF,1997,,3.1929,148169
French Guiana,GUF,1998,,4.0003,153227
French Guiana,GUF,1999,,2.936,158797
French Guiana,GUF,2000,,2.8259,164983
French Guiana,GUF,2001,,2.9727,171889
French Guiana,GUF,2002,,2.569,179424
French Guiana,GUF,2003,,3.1929,187247
French Guiana,GUF,2004,,2.936,194882
French Guiana,GUF,2005,,2.7525,201993
French Guiana,GUF,2006,,2.2754,208451
French Guiana,GUF,2007,,2.6424,214366
French Guiana,GUF,2008,,2.5323,219931
French Guiana,GUF,2009,,2.6057,225451
French Guiana,GUF,2010,,2.7525,231151
French Guiana,GUF,2011,,2.6791,237080
French Guiana,GUF,2012,,2.3855,243172
French Guiana,GUF,2013,,2.4956,249408
French Guiana,GUF,2014,,2.7892,
French Polynesia,PYF,1700,,,56845
French Polynesia,PYF,1800,,,62530
French Polynesia,PYF,1843,,,66000
French Polynesia,PYF,1850,,,62000
French Polynesia,PYF,1900,,,30000
French Polynesia,PYF,1926,,,36000
French Polynesia,PYF,1931,,,40000
French Polynesia,PYF,1936,,,44000
French Polynesia,PYF,1946,,,55000
French Polynesia,PYF,1950,,,60696
French Polynesia,PYF,1951,,,62583
French Polynesia,PYF,1952,,,64335
French Polynesia,PYF,1953,,,66019
French Polynesia,PYF,1954,,,67690
French Polynesia,PYF,1955,,0.6239,69394
French Polynesia,PYF,1956,,0.5872,71167
French Polynesia,PYF,1957,,0.6973,73034
French Polynesia,PYF,1958,,0.6973,75011
French Polynesia,PYF,1959,,0.367,77110
French Polynesia,PYF,1960,,0.4771,79335
French Polynesia,PYF,1961,,0.6973,81695
French Polynesia,PYF,1962,,0.5505,84206
French Polynesia,PYF,1963,,0.734,86887
French Polynesia,PYF,1964,,0.734,89768
French Polynesia,PYF,1965,,0.8808,92859
French Polynesia,PYF,1966,,1.2845,96177
French Polynesia,PYF,1967,,1.3946,99708
French Polynesia,PYF,1968,,1.468,103387
French Polynesia,PYF,1969,,1.5047,107129
French Polynesia,PYF,1970,,1.7616,110872
French Polynesia,PYF,1971,,1.9818,114591
French Polynesia,PYF,1972,,1.835,118303
French Polynesia,PYF,1973,,1.7249,122041
French Polynesia,PYF,1974,,1.7249,125862
French Polynesia,PYF,1975,,1.6515,129803
French Polynesia,PYF,1976,,1.9818,133865
French Polynesia,PYF,1977,,1.9818,138027
French Polynesia,PYF,1978,,2.202,142290
French Polynesia,PYF,1979,,1.9451,146651
French Polynesia,PYF,1980,,1.9451,151098
French Polynesia,PYF,1981,,2.1286,155637
French Polynesia,PYF,1982,,2.0919,160251
French Polynesia,PYF,1983,,2.569,164893
French Polynesia,PYF,1984,,2.7158,169500
French Polynesia,PYF,1985,,3.3764,174024
French Polynesia,PYF,1986,,3.3764,178450
French Polynesia,PYF,1987,,3.3397,182788
French Polynesia,PYF,1988,,3.0461,187044
French Polynesia,PYF,1989,,2.8259,191237
French Polynesia,PYF,1990,,2.2387,195383
French Polynesia,PYF,1991,,2.1653,199464
French Polynesia,PYF,1992,,2.0552,203481
French Polynesia,PYF,1993,,2.0552,207494
French Polynesia,PYF,1994,,2.0919,211583
French Polynesia,PYF,1995,,1.9818,215798
French Polynesia,PYF,1996,,1.9818,220172
French Polynesia,PYF,1997,,2.0185,224667
French Polynesia,PYF,1998,,1.9451,229171
French Polynesia,PYF,1999,,2.1286,233532
French Polynesia,PYF,2000,,2.3855,237638
French Polynesia,PYF,2001,,2.8259,241448
French Polynesia,PYF,2002,,2.8993,245000
French Polynesia,PYF,2003,,3.1195,248357
French Polynesia,PYF,2004,,3.0461,251622
French Polynesia,PYF,2005,,3.2296,254870
French Polynesia,PYF,2006,,3.1929,258119
French Polynesia,PYF,2007,,3.1562,261345
French Polynesia,PYF,2008,,3.2296,264541
French Polynesia,PYF,2009,,3.1929,267685
French Polynesia,PYF,2010,,3.1929,270764
French Polynesia,PYF,2011,,3.0828,273777
French Polynesia,PYF,2012,,2.9727,276731
French Polynesia,PYF,2013,,2.9727,279632
French Polynesia,PYF,2014,,2.8626,
Gabon,GAB,1800,,,158227
Gabon,GAB,1820,,,158227
Gabon,GAB,1950,,,469000
Gabon,GAB,1951,,,469553
Gabon,GAB,1952,,,470676
Gabon,GAB,1953,,,472159
Gabon,GAB,1954,,,473845
Gabon,GAB,1955,,,475629
Gabon,GAB,1956,,,477456
Gabon,GAB,1957,,,479323
Gabon,GAB,1958,,,481271
Gabon,GAB,1959,,0.0367,483379
Gabon,GAB,1960,2687.375732,0.2569,485732
Gabon,GAB,1961,2851.174316,0.3303,488394
Gabon,GAB,1962,3177.381348,0.1835,491385
Gabon,GAB,1963,3792.558105,0.1468,494663
Gabon,GAB,1964,4140.039063,0.367,498162
Gabon,GAB,1965,4611.203125,0.4404,501880
Gabon,GAB,1966,4122.740723,0.7707,505765
Gabon,GAB,1967,4629.15625,1.9818,509973
Gabon,GAB,1968,4598.405273,3.8168,514963
Gabon,GAB,1969,4832.263184,2.7525,521339
Gabon,GAB,1970,5506.580078,3.9269,529526
Gabon,GAB,1971,6041.958984,5.2848,539728
Gabon,GAB,1972,5749.206543,4.9545,551811
Gabon,GAB,1973,6499.747559,9.3952,565441
Gabon,GAB,1974,8536.694336,9.3952,580101
Gabon,GAB,1975,8461.654297,9.0282,595417
Gabon,GAB,1976,10100.31934,9.3585,611293
Gabon,GAB,1977,9604.008789,10.0558,627846
Gabon,GAB,1978,10495.47754,11.744,645160
Gabon,GAB,1979,11343.3584,10.2026,663387
Gabon,GAB,1980,12765.20215,9.7255,682641
Gabon,GAB,1981,12656.33301,9.3585,702923
Gabon,GAB,1982,11334.21582,9.0649,724185
Gabon,GAB,1983,12189.62207,7.4134,746424
Gabon,GAB,1984,11695.20605,7.7804,769635
Gabon,GAB,1985,10479.13867,7.9639,793810
Gabon,GAB,1986,8249.105469,6.0555,818863
Gabon,GAB,1987,7445.64502,4.771,844775
Gabon,GAB,1988,6814.666992,4.9912,871675
Gabon,GAB,1989,8994.329102,6.4225,899739
Gabon,GAB,1990,8762.996094,4.8444,929044
Gabon,GAB,1991,9171.170898,4.7343,959631
Gabon,GAB,1992,8557.916016,4.9912,991289
Gabon,GAB,1993,8281.856445,4.8811,1023531
Gabon,GAB,1994,8690.560547,4.1471,1055707
Gabon,GAB,1995,8702.289063,4.2572,1087327
Gabon,GAB,1996,9472.950195,4.2572,1118215
Gabon,GAB,1997,7966.618164,4.1838,1148416
Gabon,GAB,1998,6989.856445,4.2205,1177936
Gabon,GAB,1999,7855.118652,4.0003,1206862
Gabon,GAB,2000,9841.753906,3.8168,1235274
Gabon,GAB,2001,9477.754883,3.8168,1263165
Gabon,GAB,2002,9544.522461,3.5599,1290532
Gabon,GAB,2003,10594.94043,3.5232,1317484
Gabon,GAB,2004,12618.01758,3.4865,1344171
Gabon,GAB,2005,17526.38086,3.5599,1370729
Gabon,GAB,2006,16199.75293,2.9727,1397192
Gabon,GAB,2007,15934.53809,2.8626,1423637
Gabon,GAB,2008,16429.79102,2.8259,1450310
Gabon,GAB,2009,12326.15918,2.8259,1477514
Gabon,GAB,2010,12905.05371,3.1195,1505463
Gabon,GAB,2011,15320.58398,3.1562,1534262
Gabon,GAB,2012,15691.85547,3.1562,1563873
Gabon,GAB,2013,14926.86328,3.1929,1594205
Gabon,GAB,2014,14160.93555,3.0828,
Gambia,GMB,1800,,,103274
Gambia,GMB,1820,,,103274
Gambia,GMB,1950,,0.0734,271372
Gambia,GMB,1951,,0.0734,272968
Gambia,GMB,1952,,0.0367,277411
Gambia,GMB,1953,,0.0367,284608
Gambia,GMB,1954,,0.0367,294310
Gambia,GMB,1955,,0.0367,306119
Gambia,GMB,1956,,0.0734,319468
Gambia,GMB,1957,,0.0734,333635
Gambia,GMB,1958,,0.0734,347785
Gambia,GMB,1959,,0.0367,361031
Gambia,GMB,1960,1705.69397,0.0367,372625
Gambia,GMB,1961,1537.621826,0.0734,382164
Gambia,GMB,1962,1497.213379,0.0734,389768
Gambia,GMB,1963,1559.189453,0.0734,396158
Gambia,GMB,1964,1663.312622,0.0734,402436
Gambia,GMB,1965,1819.197266,0.0734,409450
Gambia,GMB,1966,1816.739014,0.0734,417350
Gambia,GMB,1967,1781.569824,0.0734,426005
Gambia,GMB,1968,1772.378906,0.0734,435647
Gambia,GMB,1969,1723.943848,0.1101,446488
Gambia,GMB,1970,1900.002197,0.1101,458663
Gambia,GMB,1971,1840.009399,0.1101,472432
Gambia,GMB,1972,1821.627075,0.1468,487790
Gambia,GMB,1973,1842.976563,0.1101,504267
Gambia,GMB,1974,1931.555542,0.1101,521186
Gambia,GMB,1975,1982.328857,0.1835,538110
Gambia,GMB,1976,1882.081909,0.1835,554910
Gambia,GMB,1977,1852.69165,0.1835,571891
Gambia,GMB,1978,1903.348633,0.2202,589570
Gambia,GMB,1979,1785.803833,0.2569,608680
Gambia,GMB,1980,1721.709106,0.2569,629786
Gambia,GMB,1981,1976.241699,0.2569,652817
Gambia,GMB,1982,2043.906982,0.2569,677685
Gambia,GMB,1983,1889.140137,0.2202,704894
Gambia,GMB,1984,1869.778198,0.2202,735056
Gambia,GMB,1985,1855.190918,0.2202,768460
Gambia,GMB,1986,1807.775146,0.2202,805491
Gambia,GMB,1987,1747.163818,0.2202,845642
Gambia,GMB,1988,1726.131958,0.2202,887224
Gambia,GMB,1989,1716.404541,0.1835,927937
Gambia,GMB,1990,1711.335449,0.1835,966151
Gambia,GMB,1991,1689.138916,0.1835,1001252
Gambia,GMB,1992,1674.558472,0.1835,1033748
Gambia,GMB,1993,1693.362671,0.1835,1064522
Gambia,GMB,1994,1690.191162,0.1835,1094974
Gambia,GMB,1995,1643.78186,0.1835,1126183
Gambia,GMB,1996,1657.572021,0.1835,1158308
Gambia,GMB,1997,1638.172363,0.1468,1191155
Gambia,GMB,1998,1641.036377,0.1835,1225044
Gambia,GMB,1999,1705.718506,0.1835,1260283
Gambia,GMB,2000,1765.168945,0.1835,1297084
Gambia,GMB,2001,1752.338501,0.1835,1335674
Gambia,GMB,2002,1566.82605,0.2202,1376035
Gambia,GMB,2003,1621.884277,0.2202,1417818
Gambia,GMB,2004,1790.054565,0.2202,1460493
Gambia,GMB,2005,1724.88208,0.1835,1503678
Gambia,GMB,2006,1652.204346,0.1835,1547259
Gambia,GMB,2007,1630.476685,0.2202,1591357
Gambia,GMB,2008,1644.009644,0.2202,1636107
Gambia,GMB,2009,1658.876709,0.2202,1681734
Gambia,GMB,2010,1699.463379,0.2569,1728394
Gambia,GMB,2011,1487.007813,0.2569,1776103
Gambia,GMB,2012,1541.856812,0.2569,1824777
